"","category","location","years","value"
"9154","도루묵","경상남도",1983,634
"9155","대구","부산광역시",1983,1397
"9156","대구","인천광역시",1983,1443
"9157","대구","경기도",1983,3
"9158","대구","강원도",1983,178
"9159","대구","전라북도",1983,33
"9160","대구","전라남도",1983,47
"9161","대구","경상북도",1983,125
"9162","대구","경상남도",1983,558
"9163","감성돔","부산광역시",1983,1
"9164","감성돔","강원도",1983,1
"9165","감성돔","충청남도",1983,46
"9166","감성돔","전라북도",1983,4
"9167","감성돔","전라남도",1983,369
"9168","감성돔","경상북도",1983,0
"9169","감성돔","경상남도",1983,517
"9170","감성돔","제주도",1983,18
"9171","참돔","부산광역시",1983,510
"9172","참돔","인천광역시",1983,0
"9173","참돔","강원도",1983,7
"9174","참돔","충청남도",1983,97
"9175","참돔","전라북도",1983,10
"9176","참돔","전라남도",1983,396
"9177","참돔","경상북도",1983,20
"9178","참돔","경상남도",1983,351
"9179","참돔","제주도",1983,267
"9180","기타돔류","부산광역시",1983,267
"9181","기타돔류","인천광역시",1983,3
"9182","기타돔류","경기도",1983,3
"9183","기타돔류","강원도",1983,4
"9184","기타돔류","충청남도",1983,16
"9185","기타돔류","전라북도",1983,28
"9186","기타돔류","전라남도",1983,799
"9187","기타돔류","경상북도",1983,94
"9188","기타돔류","경상남도",1983,163
"9189","기타돔류","제주도",1983,1507
"9190","망둑어류","부산광역시",1983,37
"9191","망둑어류","인천광역시",1983,1219
"9192","망둑어류","경기도",1983,1344
"9193","망둑어류","충청남도",1983,1243
"9194","망둑어류","전라북도",1983,674
"9195","망둑어류","전라남도",1983,612
"9196","망둑어류","경상북도",1983,81
"9197","망둑어류","경상남도",1983,466
"9198","매퉁이류","부산광역시",1983,33
"9199","매퉁이류","충청남도",1983,18
"9200","매퉁이류","전라북도",1983,48
"9201","매퉁이류","전라남도",1983,166
"9202","매퉁이류","경상북도",1983,0
"9203","매퉁이류","경상남도",1983,105
"9204","매퉁이류","제주도",1983,0
"9205","멸치","부산광역시",1983,9221
"9206","멸치","인천광역시",1983,29
"9207","멸치","경기도",1983,390
"9208","멸치","강원도",1983,2983
"9209","멸치","충청남도",1983,7006
"9210","멸치","전라북도",1983,6265
"9211","멸치","전라남도",1983,25140
"9212","멸치","경상북도",1983,3351
"9213","멸치","경상남도",1983,77123
"9214","멸치","제주도",1983,351
"9215","명태","부산광역시",1983,1113
"9216","명태","인천광역시",1983,2
"9217","명태","강원도",1983,22903
"9218","명태","전라북도",1983,0
"9219","명태","전라남도",1983,1
"9220","명태","경상북도",1983,2964
"9221","명태","경상남도",1983,2659
"9222","민어","부산광역시",1983,619
"9223","민어","인천광역시",1983,148
"9224","민어","경기도",1983,3
"9225","민어","강원도",1983,0
"9226","민어","충청남도",1983,5
"9227","민어","전라북도",1983,152
"9228","민어","전라남도",1983,162
"9229","민어","경상북도",1983,0
"9230","민어","경상남도",1983,541
"9231","민어","제주도",1983,48
"9232","방어류","부산광역시",1983,201
"9233","방어류","인천광역시",1983,13
"9234","방어류","경기도",1983,0
"9235","방어류","강원도",1983,523
"9236","방어류","충청남도",1983,4
"9237","방어류","전라북도",1983,6
"9238","방어류","전라남도",1983,113
"9239","방어류","경상북도",1983,1509
"9240","방어류","경상남도",1983,303
"9241","방어류","제주도",1983,423
"9242","밴댕이","인천광역시",1983,2770
"9243","밴댕이","경기도",1983,86
"9244","밴댕이","충청남도",1983,5332
"9245","밴댕이","전라북도",1983,570
"9246","밴댕이","전라남도",1983,1848
"9247","밴댕이","경상북도",1983,0
"9248","밴댕이","경상남도",1983,0
"9249","뱅어류","부산광역시",1983,0
"9250","뱅어류","인천광역시",1983,0
"9251","뱅어류","경기도",1983,147
"9252","뱅어류","충청남도",1983,1665
"9253","뱅어류","전라남도",1983,3
"9254","뱅어류","경상북도",1983,0
"9255","뱅어류","경상남도",1983,82
"9256","뱅어류","제주도",1983,0
"9257","병어류","부산광역시",1983,2010
"9258","병어류","인천광역시",1983,1534
"9259","병어류","경기도",1983,13
"9260","병어류","충청남도",1983,455
"9261","병어류","전라북도",1983,1172
"9262","병어류","전라남도",1983,2381
"9263","병어류","경상북도",1983,17
"9264","병어류","경상남도",1983,1414
"9265","병어류","제주도",1983,22
"9266","보리멸","부산광역시",1983,24
"9267","보리멸","충청남도",1983,0
"9268","보리멸","전라북도",1983,532
"9269","보리멸","전라남도",1983,442
"9270","보리멸","경상북도",1983,0
"9271","보리멸","경상남도",1983,0
"9272","복어류","부산광역시",1983,207
"9273","복어류","인천광역시",1983,265
"9274","복어류","경기도",1983,45
"9275","복어류","강원도",1983,7
"9276","복어류","충청남도",1983,90
"9277","복어류","전라북도",1983,297
"9278","복어류","전라남도",1983,280
"9279","복어류","경상북도",1983,64
"9280","복어류","경상남도",1983,114
"9281","복어류","제주도",1983,683
"9282","기타볼락류","부산광역시",1983,64
"9283","기타볼락류","인천광역시",1983,882
"9284","기타볼락류","경기도",1983,52
"9285","기타볼락류","강원도",1983,230
"9286","기타볼락류","충청남도",1983,598
"9287","기타볼락류","전라북도",1983,243
"9288","기타볼락류","전라남도",1983,1131
"9289","기타볼락류","경상북도",1983,1893
"9290","기타볼락류","경상남도",1983,1568
"9291","기타볼락류","제주도",1983,21
"9292","삼치류","부산광역시",1983,10943
"9293","삼치류","인천광역시",1983,81
"9294","삼치류","경기도",1983,137
"9295","삼치류","강원도",1983,117
"9296","삼치류","충청남도",1983,471
"9297","삼치류","전라북도",1983,1489
"9298","삼치류","전라남도",1983,1251
"9299","삼치류","경상북도",1983,498
"9300","삼치류","경상남도",1983,1010
"9301","삼치류","제주도",1983,227
"9302","상어류","부산광역시",1983,2660
"9303","상어류","인천광역시",1983,88
"9304","상어류","경기도",1983,0
"9305","상어류","강원도",1983,35
"9306","상어류","충청남도",1983,15
"9307","상어류","전라북도",1983,22
"9308","상어류","전라남도",1983,659
"9309","상어류","경상북도",1983,46
"9310","상어류","경상남도",1983,563
"9311","상어류","제주도",1983,145
"9312","서대류","부산광역시",1983,1528
"9313","서대류","인천광역시",1983,867
"9314","서대류","경기도",1983,98
"9315","서대류","충청남도",1983,62
"9316","서대류","전라북도",1983,220
"9317","서대류","전라남도",1983,1409
"9318","서대류","경상북도",1983,0
"9319","서대류","경상남도",1983,869
"9320","서대류","제주도",1983,27
"9321","성대류","부산광역시",1983,119
"9322","성대류","인천광역시",1983,15
"9323","성대류","강원도",1983,0
"9324","성대류","충청남도",1983,2
"9325","성대류","전라북도",1983,0
"9326","성대류","전라남도",1983,76
"9327","성대류","경상북도",1983,1
"9328","성대류","경상남도",1983,3
"9329","송어류","강원도",1983,1552
"9330","송어류","충청남도",1983,2
"9331","송어류","전라북도",1983,8
"9332","송어류","전라남도",1983,182
"9333","송어류","경상북도",1983,100
"9334","송어류","경상남도",1983,278
"9335","송어류","제주도",1983,0
"9336","숭어류","부산광역시",1983,153
"9337","숭어류","인천광역시",1983,273
"9338","숭어류","경기도",1983,1050
"9339","숭어류","강원도",1983,91
"9340","숭어류","충청남도",1983,342
"9341","숭어류","전라북도",1983,269
"9342","숭어류","전라남도",1983,2917
"9343","숭어류","경상북도",1983,495
"9344","숭어류","경상남도",1983,2268
"9345","숭어류","제주도",1983,28
"9346","아귀류","부산광역시",1983,1377
"9347","아귀류","인천광역시",1983,891
"9348","아귀류","경기도",1983,13
"9349","아귀류","강원도",1983,0
"9350","아귀류","충청남도",1983,162
"9351","아귀류","전라북도",1983,358
"9352","아귀류","전라남도",1983,1050
"9353","아귀류","경상북도",1983,33
"9354","아귀류","경상남도",1983,746
"9355","아귀류","제주도",1983,16
"9356","양미리","강원도",1983,6718
"9357","양미리","충청남도",1983,1788
"9358","양미리","전라남도",1983,6085
"9359","양미리","경상북도",1983,517
"9360","양미리","경상남도",1983,8940
"9361","양태류","부산광역시",1983,238
"9362","양태류","인천광역시",1983,531
"9363","양태류","경기도",1983,343
"9364","양태류","충청남도",1983,463
"9365","양태류","전라북도",1983,985
"9366","양태류","전라남도",1983,818
"9367","양태류","경상남도",1983,110
"9368","양태류","제주도",1983,3
"9369","임연수어","부산광역시",1983,0
"9370","임연수어","인천광역시",1983,2
"9371","임연수어","경기도",1983,0
"9372","임연수어","강원도",1983,640
"9373","임연수어","충청남도",1983,57
"9374","임연수어","경상북도",1983,901
"9375","갯장어","부산광역시",1983,3118
"9376","갯장어","인천광역시",1983,1038
"9377","갯장어","경기도",1983,14
"9378","갯장어","충청남도",1983,90
"9379","갯장어","전라북도",1983,530
"9380","갯장어","전라남도",1983,568
"9381","갯장어","경상북도",1983,403
"9382","갯장어","경상남도",1983,2258
"9383","갯장어","제주도",1983,27
"9384","붕장어","부산광역시",1983,1905
"9385","붕장어","인천광역시",1983,75
"9386","붕장어","경기도",1983,2
"9387","붕장어","강원도",1983,0
"9388","붕장어","충청남도",1983,90
"9389","붕장어","전라북도",1983,93
"9390","붕장어","전라남도",1983,1889
"9391","붕장어","경상북도",1983,207
"9392","붕장어","경상남도",1983,4172
"9393","붕장어","제주도",1983,405
"9394","전갱이류","부산광역시",1983,7620
"9395","전갱이류","인천광역시",1983,4
"9396","전갱이류","강원도",1983,0
"9397","전갱이류","충청남도",1983,4
"9398","전갱이류","전라남도",1983,923
"9399","전갱이류","경상북도",1983,38
"9400","전갱이류","경상남도",1983,2375
"9401","전갱이류","제주도",1983,575
"9402","전어","부산광역시",1983,895
"9403","전어","인천광역시",1983,62
"9404","전어","경기도",1983,468
"9405","전어","강원도",1983,45
"9406","전어","충청남도",1983,139
"9407","전어","전라북도",1983,171
"9408","전어","전라남도",1983,4455
"9409","전어","경상북도",1983,2360
"9410","전어","경상남도",1983,5524
"9411","전어","제주도",1983,0
"9412","정어리","부산광역시",1983,96397
"9413","정어리","강원도",1983,460
"9414","정어리","충청남도",1983,0
"9415","정어리","전라북도",1983,0
"9416","정어리","전라남도",1983,22393
"9417","정어리","경상북도",1983,4167
"9418","정어리","경상남도",1983,16328
"9419","정어리","제주도",1983,18
"9420","참조기","부산광역시",1983,4443
"9421","참조기","인천광역시",1983,689
"9422","참조기","경기도",1983,0
"9423","참조기","충청남도",1983,64
"9424","참조기","전라북도",1983,798
"9425","참조기","전라남도",1983,1354
"9426","참조기","경상남도",1983,2083
"9427","참조기","제주도",1983,702
"9428","기타조기류","부산광역시",1983,10760
"9429","기타조기류","인천광역시",1983,654
"9430","기타조기류","경기도",1983,14
"9431","기타조기류","충청남도",1983,585
"9432","기타조기류","전라북도",1983,451
"9433","기타조기류","전라남도",1983,1030
"9434","기타조기류","경상북도",1983,0
"9435","기타조기류","경상남도",1983,4789
"9436","기타조기류","제주도",1983,1011
"9437","준치","부산광역시",1983,767
"9438","준치","인천광역시",1983,149
"9439","준치","경기도",1983,5
"9440","준치","충청남도",1983,36
"9441","준치","전라북도",1983,207
"9442","준치","전라남도",1983,302
"9443","준치","경상북도",1983,0
"9444","준치","경상남도",1983,254
"9445","준치","제주도",1983,34
"9446","쥐치류","부산광역시",1983,46690
"9447","쥐치류","인천광역시",1983,613
"9448","쥐치류","경기도",1983,1
"9449","쥐치류","강원도",1983,2637
"9450","쥐치류","충청남도",1983,122
"9451","쥐치류","전라북도",1983,610
"9452","쥐치류","전라남도",1983,73232
"9453","쥐치류","경상북도",1983,6380
"9454","쥐치류","경상남도",1983,42341
"9455","쥐치류","제주도",1983,106
"9456","청어","부산광역시",1983,26
"9457","청어","인천광역시",1983,61
"9458","청어","강원도",1983,346
"9459","청어","전라북도",1983,2
"9460","청어","전라남도",1983,3
"9461","청어","경상북도",1983,5
"9462","청어","경상남도",1983,85
